Year,Fuel,Flow_type,Primary_group,Subgroup,Category,Unit,Energy,Energy_numeric,Energy_TWh
2011,Wood,Production,Supply,,,ktoe,376.14,376.14,4.374508199999999
2011,Wood,Other sources,Supply,,,ktoe,0.0,0.0,0.0
2011,Wood,Imports,Supply,,,ktoe,2.69,2.69,0.0312847
2011,Wood,Exports,Supply,,,ktoe,-35.16,-35.16,-0.40891079999999996
2011,Wood,Marine bunkers,Supply,,,ktoe,0.0,0.0,0.0
2011,Wood,Stock change,Supply,,,ktoe,0.0,0.0,0.0
2011,Wood,Transfers,Supply,,,ktoe,0.0,0.0,0.0
2011,Wood,Statistical difference,Statistical difference,,,ktoe,0.0,0.0,0.0
2011,Wood,Major power producers,Demand,Transformation,,ktoe,0.0,0.0,0.0
2011,Wood,Autogenerators,Demand,Transformation,,ktoe,0.0,0.0,0.0
2011,Wood,Heat generation,Demand,Transformation,,ktoe,0.0,0.0,0.0
2011,Wood,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0,0.0
2011,Wood,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2011,Wood,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0,0.0
2011,Wood,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2011,Wood,Other,Demand,Transformation,,ktoe,0.0,0.0,0.0
2011,Wood,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2011,Wood,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2011,Wood,Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2011,Wood,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2011,Wood,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2011,Wood,Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2011,Wood,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2011,Wood,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2011,Wood,Other,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2011,Wood,Losses,Demand,,,ktoe,0.0,0.0,0.0
2011,Wood,Unclassified,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2011,Wood,Iron and steel,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2011,Wood,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2011,Wood,Mineral products,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2011,Wood,Chemicals,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2011,Wood,"Mechanical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2011,Wood,"Electrical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2011,Wood,Vehicles,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2011,Wood,"Food, beverages, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2011,Wood,"Textiles, leather, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2011,Wood,"Paper, printing, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2011,Wood,Other industries,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2011,Wood,Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2011,Wood,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2011,Wood,Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2011,Wood,Road,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2011,Wood,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2011,Wood,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2011,Wood,Domestic,Demand,Final consumption,Other final users,ktoe,343.66,343.66,3.9967658000000004
2011,Wood,Public administration,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2011,Wood,Commercial,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2011,Wood,Agriculture,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2011,Wood,Miscellaneous,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2011,Wood,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0,0.0
2010,Animal biomass,Production,Supply,,,ktoe,322.51,322.51,3.7507913
2010,Animal biomass,Other sources,Supply,,,ktoe,0.0,0.0,0.0
2010,Animal biomass,Imports,Supply,,,ktoe,0.0,0.0,0.0
2010,Animal biomass,Exports,Supply,,,ktoe,0.0,0.0,0.0
2010,Animal biomass,Marine bunkers,Supply,,,ktoe,0.0,0.0,0.0
2010,Animal biomass,Stock change,Supply,,,ktoe,0.0,0.0,0.0
2010,Animal biomass,Transfers,Supply,,,ktoe,0.0,0.0,0.0
2010,Animal biomass,Statistical difference,Statistical difference,,,ktoe,0.0,0.0,0.0
2010,Animal biomass,Major power producers,Demand,Transformation,,ktoe,189.73,189.73,2.2065599
2010,Animal biomass,Autogenerators,Demand,Transformation,,ktoe,87.71,87.71,1.0200673
2010,Animal biomass,Heat generation,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Animal biomass,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Animal biomass,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Animal biomass,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Animal biomass,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Animal biomass,Other,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Animal biomass,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Animal biomass,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Animal biomass,Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Animal biomass,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Animal biomass,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Animal biomass,Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Animal biomass,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Animal biomass,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Animal biomass,Other,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Animal biomass,Losses,Demand,,,ktoe,0.0,0.0,0.0
2010,Animal biomass,Unclassified,Demand,Final consumption,Industry,ktoe,40.32,40.32,0.4689216
2010,Animal biomass,Iron and steel,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Animal biomass,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Animal biomass,Mineral products,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Animal biomass,Chemicals,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Animal biomass,"Mechanical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Animal biomass,"Electrical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Animal biomass,Vehicles,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Animal biomass,"Food, beverages, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Animal biomass,"Textiles, leather, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Animal biomass,"Paper, printing, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Animal biomass,Other industries,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Animal biomass,Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Animal biomass,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2010,Animal biomass,Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2010,Animal biomass,Road,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2010,Animal biomass,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2010,Animal biomass,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2010,Animal biomass,Domestic,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2010,Animal biomass,Public administration,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2010,Animal biomass,Commercial,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2010,Animal biomass,Agriculture,Demand,Final consumption,Other final users,ktoe,4.74,4.74,0.0551262
2010,Animal biomass,Miscellaneous,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2010,Animal biomass,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0,0.0
2010,Heat pumps,Production,Supply,,,ktoe,777.81,777.81,9.045930299999998
2010,Heat pumps,Other sources,Supply,,,ktoe,0.0,0.0,0.0
2010,Heat pumps,Imports,Supply,,,ktoe,0.0,0.0,0.0
2010,Heat pumps,Exports,Supply,,,ktoe,0.0,0.0,0.0
2010,Heat pumps,Marine bunkers,Supply,,,ktoe,0.0,0.0,0.0
2010,Heat pumps,Stock change,Supply,,,ktoe,0.0,0.0,0.0
2010,Heat pumps,Transfers,Supply,,,ktoe,0.0,0.0,0.0
2010,Heat pumps,Statistical difference,Statistical difference,,,ktoe,0.0,0.0,0.0
2010,Heat pumps,Major power producers,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Heat pumps,Autogenerators,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Heat pumps,Heat generation,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Heat pumps,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Heat pumps,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Heat pumps,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Heat pumps,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Heat pumps,Other,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Heat pumps,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Heat pumps,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Heat pumps,Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Heat pumps,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Heat pumps,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Heat pumps,Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Heat pumps,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Heat pumps,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Heat pumps,Other,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Heat pumps,Losses,Demand,,,ktoe,0.0,0.0,0.0
2010,Heat pumps,Unclassified,Demand,Final consumption,Industry,ktoe,0.31,0.31,0.0036053
2010,Heat pumps,Iron and steel,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Heat pumps,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Heat pumps,Mineral products,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Heat pumps,Chemicals,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Heat pumps,"Mechanical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Heat pumps,"Electrical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Heat pumps,Vehicles,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Heat pumps,"Food, beverages, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Heat pumps,"Textiles, leather, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Heat pumps,"Paper, printing, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Heat pumps,Other industries,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Heat pumps,Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Heat pumps,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2010,Heat pumps,Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2010,Heat pumps,Road,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2010,Heat pumps,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2010,Heat pumps,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2010,Heat pumps,Domestic,Demand,Final consumption,Other final users,ktoe,19.44,19.44,0.22608720000000002
2010,Heat pumps,Public administration,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2010,Heat pumps,Commercial,Demand,Final consumption,Other final users,ktoe,758.06,758.06,8.8162378
2010,Heat pumps,Agriculture,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2010,Heat pumps,Miscellaneous,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2010,Heat pumps,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0,0.0
2010,Hydro,Production,Supply,,,ktoe,308.8,308.8,3.591344
2010,Hydro,Other sources,Supply,,,ktoe,0.0,0.0,0.0
2010,Hydro,Imports,Supply,,,ktoe,0.0,0.0,0.0
2010,Hydro,Exports,Supply,,,ktoe,0.0,0.0,0.0
2010,Hydro,Marine bunkers,Supply,,,ktoe,0.0,0.0,0.0
2010,Hydro,Stock change,Supply,,,ktoe,0.0,0.0,0.0
2010,Hydro,Transfers,Supply,,,ktoe,0.0,0.0,0.0
2010,Hydro,Statistical difference,Statistical difference,,,ktoe,0.0,0.0,0.0
2010,Hydro,Major power producers,Demand,Transformation,,ktoe,232.42,232.42,2.7030445999999997
2010,Hydro,Autogenerators,Demand,Transformation,,ktoe,76.38,76.38,0.8882994
2010,Hydro,Heat generation,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Hydro,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Hydro,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Hydro,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Hydro,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Hydro,Other,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Hydro,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Hydro,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Hydro,Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Hydro,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Hydro,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Hydro,Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Hydro,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Hydro,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Hydro,Other,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Hydro,Losses,Demand,,,ktoe,0.0,0.0,0.0
2010,Hydro,Unclassified,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Hydro,Iron and steel,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Hydro,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Hydro,Mineral products,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Hydro,Chemicals,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Hydro,"Mechanical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Hydro,"Electrical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Hydro,Vehicles,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Hydro,"Food, beverages, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Hydro,"Textiles, leather, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Hydro,"Paper, printing, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Hydro,Other industries,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Hydro,Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Hydro,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2010,Hydro,Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2010,Hydro,Road,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2010,Hydro,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2010,Hydro,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2010,Hydro,Domestic,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2010,Hydro,Public administration,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2010,Hydro,Commercial,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2010,Hydro,Agriculture,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2010,Hydro,Miscellaneous,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2010,Hydro,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0,0.0
2010,Landfill gas,Production,Supply,,,ktoe,1724.59,1724.59,20.056981699999998
2010,Landfill gas,Other sources,Supply,,,ktoe,0.0,0.0,0.0
2010,Landfill gas,Imports,Supply,,,ktoe,0.0,0.0,0.0
2010,Landfill gas,Exports,Supply,,,ktoe,0.0,0.0,0.0
2010,Landfill gas,Marine bunkers,Supply,,,ktoe,0.0,0.0,0.0
2010,Landfill gas,Stock change,Supply,,,ktoe,0.0,0.0,0.0
2010,Landfill gas,Transfers,Supply,,,ktoe,0.0,0.0,0.0
2010,Landfill gas,Statistical difference,Statistical difference,,,ktoe,0.0,0.0,0.0
2010,Landfill gas,Major power producers,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Landfill gas,Autogenerators,Demand,Transformation,,ktoe,1711.01,1711.01,19.8990463
2010,Landfill gas,Heat generation,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Landfill gas,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Landfill gas,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Landfill gas,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Landfill gas,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Landfill gas,Other,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Landfill gas,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Landfill gas,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Landfill gas,Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Landfill gas,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Landfill gas,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Landfill gas,Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Landfill gas,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Landfill gas,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Landfill gas,Other,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Landfill gas,Losses,Demand,,,ktoe,0.0,0.0,0.0
2010,Landfill gas,Unclassified,Demand,Final consumption,Industry,ktoe,13.58,13.58,0.1579354
2010,Landfill gas,Iron and steel,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Landfill gas,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Landfill gas,Mineral products,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Landfill gas,Chemicals,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Landfill gas,"Mechanical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Landfill gas,"Electrical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Landfill gas,Vehicles,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Landfill gas,"Food, beverages, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Landfill gas,"Textiles, leather, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Landfill gas,"Paper, printing, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Landfill gas,Other industries,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Landfill gas,Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Landfill gas,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2010,Landfill gas,Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2010,Landfill gas,Road,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2010,Landfill gas,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2010,Landfill gas,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2010,Landfill gas,Domestic,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2010,Landfill gas,Public administration,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2010,Landfill gas,Commercial,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2010,Landfill gas,Agriculture,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2010,Landfill gas,Miscellaneous,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2010,Landfill gas,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Production,Supply,,,ktoe,301.92,301.92,3.5113296000000003
2010,Liquid biofuels,Other sources,Supply,,,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Imports,Supply,,,ktoe,996.7,996.7,11.591621
2010,Liquid biofuels,Exports,Supply,,,ktoe,-81.05,-81.05,-0.9426114999999999
2010,Liquid biofuels,Marine bunkers,Supply,,,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Stock change,Supply,,,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Transfers,Supply,,,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Statistical difference,Statistical difference,,,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Major power producers,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Autogenerators,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Heat generation,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Other,Demand,Transformation,,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Other,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Losses,Demand,,,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Unclassified,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Iron and steel,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Mineral products,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Chemicals,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,"Mechanical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,"Electrical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Vehicles,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,"Food, beverages, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,"Textiles, leather, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,"Paper, printing, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Other industries,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Road,Demand,Final consumption,Transport,ktoe,1217.57,1217.57,14.160339099999998
2010,Liquid biofuels,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Domestic,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Public administration,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Commercial,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Agriculture,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Miscellaneous,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2010,Liquid biofuels,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0,0.0
2010,Non-renewable waste,Production,Supply,,,ktoe,506.87,506.87,5.8948981
2010,Non-renewable waste,Other sources,Supply,,,ktoe,0.0,0.0,0.0
2010,Non-renewable waste,Imports,Supply,,,ktoe,0.0,0.0,0.0
2010,Non-renewable waste,Exports,Supply,,,ktoe,0.0,0.0,0.0
2010,Non-renewable waste,Marine bunkers,Supply,,,ktoe,0.0,0.0,0.0
2010,Non-renewable waste,Stock change,Supply,,,ktoe,0.0,0.0,0.0
2010,Non-renewable waste,Transfers,Supply,,,ktoe,0.0,0.0,0.0
2010,Non-renewable waste,Statistical difference,Statistical difference,,,ktoe,0.0,0.0,0.0
2010,Non-renewable waste,Major power producers,Demand,Transformation,,ktoe,35.31,35.31,0.4106553
