Year,Fuel,Flow_type,Primary_group,Subgroup,Category,Aggregate_type,Unit,Energy,Row
2013,Non-renewable waste,Transformation,Demand,Transformation,,sum,ktoe,523.55,16
2013,Non-renewable waste,Electricity generation,Demand,Transformation,,sum,ktoe,513.09,17
2013,Non-renewable waste,Major power producers,Demand,Transformation,,value,ktoe,182.19,18
2013,Non-renewable waste,Autogenerators,Demand,Transformation,,value,ktoe,330.9,19
2013,Non-renewable waste,Heat generation,Demand,Transformation,,value,ktoe,10.47,20
2013,Non-renewable waste,Petroleum refineries,Demand,Transformation,,value,ktoe,0.0,21
2013,Non-renewable waste,Coke manufacture,Demand,Transformation,,value,ktoe,0.0,22
2013,Non-renewable waste,Blast furnaces,Demand,Transformation,,value,ktoe,0.0,23
2013,Non-renewable waste,Patent fuel manufacture,Demand,Transformation,,value,ktoe,0.0,24
2013,Non-renewable waste,Other,Demand,Transformation,,value,ktoe,0.0,25
2013,Non-renewable waste,Energy industry use,Demand,Energy industry use,,sum,ktoe,0.0,26
2013,Non-renewable waste,Electricity generation,Demand,Energy industry use,,value,ktoe,0.0,27
2013,Non-renewable waste,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,0.0,28
2013,Non-renewable waste,Petroleum refineries,Demand,Energy industry use,,value,ktoe,0.0,29
2013,Non-renewable waste,Coal extraction,Demand,Energy industry use,,value,ktoe,0.0,30
2013,Non-renewable waste,Coke manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
2013,Non-renewable waste,Blast furnaces,Demand,Energy industry use,,value,ktoe,0.0,32
2013,Non-renewable waste,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,33
2013,Non-renewable waste,Pumped storage,Demand,Energy industry use,,value,ktoe,0.0,34
2013,Non-renewable waste,Other,Demand,Energy industry use,,value,ktoe,0.0,35
2013,Non-renewable waste,Losses,Demand,,,value,ktoe,0.0,36
2013,Non-renewable waste,Final consumption,Demand,Final consumption,,sum,ktoe,129.14,37
2013,Non-renewable waste,Industry,Demand,Final consumption,Industry,sum,ktoe,64.31,38
2013,Non-renewable waste,Unclassified,Demand,Final consumption,Industry,value,ktoe,64.31,39
2013,Non-renewable waste,Iron and steel,Demand,Final consumption,Industry,value,ktoe,0.0,40
2013,Non-renewable waste,Non-ferrous metals,Demand,Final consumption,Industry,value,ktoe,0.0,41
2013,Non-renewable waste,Mineral products,Demand,Final consumption,Industry,value,ktoe,0.0,42
2013,Non-renewable waste,Chemicals,Demand,Final consumption,Industry,value,ktoe,0.0,43
2013,Non-renewable waste,"Mechanical engineering, etc",Demand,Final consumption,Industry,value,ktoe,0.0,44
2013,Non-renewable waste,"Electrical engineering, etc",Demand,Final consumption,Industry,value,ktoe,0.0,45
2013,Non-renewable waste,Vehicles,Demand,Final consumption,Industry,value,ktoe,0.0,46
2013,Non-renewable waste,"Food, beverages, etc",Demand,Final consumption,Industry,value,ktoe,0.0,47
2013,Non-renewable waste,"Textiles, leather, etc",Demand,Final consumption,Industry,value,ktoe,0.0,48
2013,Non-renewable waste,"Paper, printing, etc",Demand,Final consumption,Industry,value,ktoe,0.0,49
2013,Non-renewable waste,Other industries,Demand,Final consumption,Industry,value,ktoe,0.0,50
2013,Non-renewable waste,Construction,Demand,Final consumption,Industry,value,ktoe,0.0,51
2013,Non-renewable waste,Transport,Demand,Final consumption,Transport,sum,ktoe,0.0,52
2013,Non-renewable waste,Air,Demand,Final consumption,Transport,value,ktoe,0.0,53
2013,Non-renewable waste,Rail,Demand,Final consumption,Transport,value,ktoe,0.0,54
2013,Non-renewable waste,Road,Demand,Final consumption,Transport,value,ktoe,0.0,55
2013,Non-renewable waste,National navigation,Demand,Final consumption,Transport,value,ktoe,0.0,56
2013,Non-renewable waste,Pipelines,Demand,Final consumption,Transport,value,ktoe,0.0,57
2013,Non-renewable waste,Other,Demand,Final consumption,Other final users,sum,ktoe,64.84,58
2013,Non-renewable waste,Domestic,Demand,Final consumption,Other final users,value,ktoe,10.49,59
2013,Non-renewable waste,Public administration,Demand,Final consumption,Other final users,value,ktoe,47.06,60
2013,Non-renewable waste,Commercial,Demand,Final consumption,Other final users,value,ktoe,7.28,61
2013,Non-renewable waste,Agriculture,Demand,Final consumption,Other final users,value,ktoe,0.0,62
2013,Non-renewable waste,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,0.0,63
2013,Non-renewable waste,Non energy use,Demand,Final consumption,,value,ktoe,0.0,64
2013,Plant biomass,Production,Supply,,,value,ktoe,950.71,6
2013,Plant biomass,Other sources,Supply,,,value,ktoe,0.0,7
2013,Plant biomass,Imports,Supply,,,value,ktoe,1575.84,8
2013,Plant biomass,Exports,Supply,,,value,ktoe,-45.81,9
2013,Plant biomass,Marine bunkers,Supply,,,value,ktoe,0.0,10
2013,Plant biomass,Stock change,Supply,,,value,ktoe,0.0,11
2013,Plant biomass,Transfers,Supply,,,value,ktoe,0.0,12
2013,Plant biomass,Total supply,Supply,,,sum,ktoe,2480.74,13
2013,Plant biomass,Statistical difference,Statistical difference,,,value,ktoe,0.0,14
2013,Plant biomass,Total demand,Demand,,,sum,ktoe,2480.74,15
2013,Plant biomass,Transformation,Demand,Transformation,,sum,ktoe,2069.6,16
2013,Plant biomass,Electricity generation,Demand,Transformation,,sum,ktoe,2061.95,17
2013,Plant biomass,Major power producers,Demand,Transformation,,value,ktoe,1818.67,18
2013,Plant biomass,Autogenerators,Demand,Transformation,,value,ktoe,243.28,19
2013,Plant biomass,Heat generation,Demand,Transformation,,value,ktoe,7.65,20
2013,Plant biomass,Petroleum refineries,Demand,Transformation,,value,ktoe,0.0,21
2013,Plant biomass,Coke manufacture,Demand,Transformation,,value,ktoe,0.0,22
2013,Plant biomass,Blast furnaces,Demand,Transformation,,value,ktoe,0.0,23
2013,Plant biomass,Patent fuel manufacture,Demand,Transformation,,value,ktoe,0.0,24
2013,Plant biomass,Other,Demand,Transformation,,value,ktoe,0.0,25
2013,Plant biomass,Energy industry use,Demand,Energy industry use,,sum,ktoe,0.0,26
2013,Plant biomass,Electricity generation,Demand,Energy industry use,,value,ktoe,0.0,27
2013,Plant biomass,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,0.0,28
2013,Plant biomass,Petroleum refineries,Demand,Energy industry use,,value,ktoe,0.0,29
2013,Plant biomass,Coal extraction,Demand,Energy industry use,,value,ktoe,0.0,30
2013,Plant biomass,Coke manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
2013,Plant biomass,Blast furnaces,Demand,Energy industry use,,value,ktoe,0.0,32
2013,Plant biomass,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,33
2013,Plant biomass,Pumped storage,Demand,Energy industry use,,value,ktoe,0.0,34
2013,Plant biomass,Other,Demand,Energy industry use,,value,ktoe,0.0,35
2013,Plant biomass,Losses,Demand,,,value,ktoe,0.0,36
2013,Plant biomass,Final consumption,Demand,Final consumption,,sum,ktoe,411.15,37
2013,Plant biomass,Industry,Demand,Final consumption,Industry,sum,ktoe,127.26,38
2013,Plant biomass,Unclassified,Demand,Final consumption,Industry,value,ktoe,127.26,39
2013,Plant biomass,Iron and steel,Demand,Final consumption,Industry,value,ktoe,0.0,40
2013,Plant biomass,Non-ferrous metals,Demand,Final consumption,Industry,value,ktoe,0.0,41
2013,Plant biomass,Mineral products,Demand,Final consumption,Industry,value,ktoe,0.0,42
2013,Plant biomass,Chemicals,Demand,Final consumption,Industry,value,ktoe,0.0,43
2013,Plant biomass,"Mechanical engineering, etc",Demand,Final consumption,Industry,value,ktoe,0.0,44
2013,Plant biomass,"Electrical engineering, etc",Demand,Final consumption,Industry,value,ktoe,0.0,45
2013,Plant biomass,Vehicles,Demand,Final consumption,Industry,value,ktoe,0.0,46
2013,Plant biomass,"Food, beverages, etc",Demand,Final consumption,Industry,value,ktoe,0.0,47
2013,Plant biomass,"Textiles, leather, etc",Demand,Final consumption,Industry,value,ktoe,0.0,48
2013,Plant biomass,"Paper, printing, etc",Demand,Final consumption,Industry,value,ktoe,0.0,49
2013,Plant biomass,Other industries,Demand,Final consumption,Industry,value,ktoe,0.0,50
2013,Plant biomass,Construction,Demand,Final consumption,Industry,value,ktoe,0.0,51
2013,Plant biomass,Transport,Demand,Final consumption,Transport,sum,ktoe,0.0,52
2013,Plant biomass,Air,Demand,Final consumption,Transport,value,ktoe,0.0,53
2013,Plant biomass,Rail,Demand,Final consumption,Transport,value,ktoe,0.0,54
2013,Plant biomass,Road,Demand,Final consumption,Transport,value,ktoe,0.0,55
2013,Plant biomass,National navigation,Demand,Final consumption,Transport,value,ktoe,0.0,56
2013,Plant biomass,Pipelines,Demand,Final consumption,Transport,value,ktoe,0.0,57
2013,Plant biomass,Other,Demand,Final consumption,Other final users,sum,ktoe,283.89,58
2013,Plant biomass,Domestic,Demand,Final consumption,Other final users,value,ktoe,0.0,59
2013,Plant biomass,Public administration,Demand,Final consumption,Other final users,value,ktoe,0.0,60
2013,Plant biomass,Commercial,Demand,Final consumption,Other final users,value,ktoe,0.0,61
2013,Plant biomass,Agriculture,Demand,Final consumption,Other final users,value,ktoe,283.89,62
2013,Plant biomass,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,0.0,63
2013,Plant biomass,Non energy use,Demand,Final consumption,,value,ktoe,0.0,64
2013,Renewable waste,Production,Supply,,,value,ktoe,629.44,6
2013,Renewable waste,Other sources,Supply,,,value,ktoe,0.0,7
2013,Renewable waste,Imports,Supply,,,value,ktoe,0.0,8
2013,Renewable waste,Exports,Supply,,,value,ktoe,0.0,9
2013,Renewable waste,Marine bunkers,Supply,,,value,ktoe,0.0,10
2013,Renewable waste,Stock change,Supply,,,value,ktoe,0.0,11
2013,Renewable waste,Transfers,Supply,,,value,ktoe,0.0,12
2013,Renewable waste,Total supply,Supply,,,sum,ktoe,629.44,13
2013,Renewable waste,Statistical difference,Statistical difference,,,value,ktoe,0.0,14
2013,Renewable waste,Total demand,Demand,,,sum,ktoe,629.44,15
2013,Renewable waste,Transformation,Demand,Transformation,,sum,ktoe,575.57,16
2013,Renewable waste,Electricity generation,Demand,Transformation,,sum,ktoe,564.66,17
2013,Renewable waste,Major power producers,Demand,Transformation,,value,ktoe,202.99,18
2013,Renewable waste,Autogenerators,Demand,Transformation,,value,ktoe,361.67,19
2013,Renewable waste,Heat generation,Demand,Transformation,,value,ktoe,10.91,20
2013,Renewable waste,Petroleum refineries,Demand,Transformation,,value,ktoe,0.0,21
2013,Renewable waste,Coke manufacture,Demand,Transformation,,value,ktoe,0.0,22
2013,Renewable waste,Blast furnaces,Demand,Transformation,,value,ktoe,0.0,23
2013,Renewable waste,Patent fuel manufacture,Demand,Transformation,,value,ktoe,0.0,24
2013,Renewable waste,Other,Demand,Transformation,,value,ktoe,0.0,25
2013,Renewable waste,Energy industry use,Demand,Energy industry use,,sum,ktoe,0.0,26
2013,Renewable waste,Electricity generation,Demand,Energy industry use,,value,ktoe,0.0,27
2013,Renewable waste,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,0.0,28
2013,Renewable waste,Petroleum refineries,Demand,Energy industry use,,value,ktoe,0.0,29
2013,Renewable waste,Coal extraction,Demand,Energy industry use,,value,ktoe,0.0,30
2013,Renewable waste,Coke manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
2013,Renewable waste,Blast furnaces,Demand,Energy industry use,,value,ktoe,0.0,32
2013,Renewable waste,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,33
2013,Renewable waste,Pumped storage,Demand,Energy industry use,,value,ktoe,0.0,34
2013,Renewable waste,Other,Demand,Energy industry use,,value,ktoe,0.0,35
2013,Renewable waste,Losses,Demand,,,value,ktoe,0.0,36
2013,Renewable waste,Final consumption,Demand,Final consumption,,sum,ktoe,53.87,37
2013,Renewable waste,Industry,Demand,Final consumption,Industry,sum,ktoe,25.96,38
2013,Renewable waste,Unclassified,Demand,Final consumption,Industry,value,ktoe,25.96,39
2013,Renewable waste,Iron and steel,Demand,Final consumption,Industry,value,ktoe,0.0,40
2013,Renewable waste,Non-ferrous metals,Demand,Final consumption,Industry,value,ktoe,0.0,41
2013,Renewable waste,Mineral products,Demand,Final consumption,Industry,value,ktoe,0.0,42
2013,Renewable waste,Chemicals,Demand,Final consumption,Industry,value,ktoe,0.0,43
2013,Renewable waste,"Mechanical engineering, etc",Demand,Final consumption,Industry,value,ktoe,0.0,44
2013,Renewable waste,"Electrical engineering, etc",Demand,Final consumption,Industry,value,ktoe,0.0,45
2013,Renewable waste,Vehicles,Demand,Final consumption,Industry,value,ktoe,0.0,46
2013,Renewable waste,"Food, beverages, etc",Demand,Final consumption,Industry,value,ktoe,0.0,47
2013,Renewable waste,"Textiles, leather, etc",Demand,Final consumption,Industry,value,ktoe,0.0,48
2013,Renewable waste,"Paper, printing, etc",Demand,Final consumption,Industry,value,ktoe,0.0,49
2013,Renewable waste,Other industries,Demand,Final consumption,Industry,value,ktoe,0.0,50
2013,Renewable waste,Construction,Demand,Final consumption,Industry,value,ktoe,0.0,51
2013,Renewable waste,Transport,Demand,Final consumption,Transport,sum,ktoe,0.0,52
2013,Renewable waste,Air,Demand,Final consumption,Transport,value,ktoe,0.0,53
2013,Renewable waste,Rail,Demand,Final consumption,Transport,value,ktoe,0.0,54
2013,Renewable waste,Road,Demand,Final consumption,Transport,value,ktoe,0.0,55
2013,Renewable waste,National navigation,Demand,Final consumption,Transport,value,ktoe,0.0,56
2013,Renewable waste,Pipelines,Demand,Final consumption,Transport,value,ktoe,0.0,57
2013,Renewable waste,Other,Demand,Final consumption,Other final users,sum,ktoe,27.92,58
2013,Renewable waste,Domestic,Demand,Final consumption,Other final users,value,ktoe,11.69,59
2013,Renewable waste,Public administration,Demand,Final consumption,Other final users,value,ktoe,8.11,60
2013,Renewable waste,Commercial,Demand,Final consumption,Other final users,value,ktoe,8.11,61
2013,Renewable waste,Agriculture,Demand,Final consumption,Other final users,value,ktoe,0.0,62
2013,Renewable waste,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,0.0,63
2013,Renewable waste,Non energy use,Demand,Final consumption,,value,ktoe,0.0,64
2013,Sewage gas,Production,Supply,,,value,ktoe,319.54,6
2013,Sewage gas,Other sources,Supply,,,value,ktoe,0.0,7
2013,Sewage gas,Imports,Supply,,,value,ktoe,0.0,8
2013,Sewage gas,Exports,Supply,,,value,ktoe,0.0,9
2013,Sewage gas,Marine bunkers,Supply,,,value,ktoe,0.0,10
2013,Sewage gas,Stock change,Supply,,,value,ktoe,0.0,11
2013,Sewage gas,Transfers,Supply,,,value,ktoe,0.0,12
2013,Sewage gas,Total supply,Supply,,,sum,ktoe,319.54,13
2013,Sewage gas,Statistical difference,Statistical difference,,,value,ktoe,0.0,14
2013,Sewage gas,Total demand,Demand,,,sum,ktoe,319.54,15
2013,Sewage gas,Transformation,Demand,Transformation,,sum,ktoe,251.22,16
2013,Sewage gas,Electricity generation,Demand,Transformation,,sum,ktoe,251.22,17
2013,Sewage gas,Major power producers,Demand,Transformation,,value,ktoe,0.0,18
2013,Sewage gas,Autogenerators,Demand,Transformation,,value,ktoe,251.22,19
2013,Sewage gas,Heat generation,Demand,Transformation,,value,ktoe,0.0,20
2013,Sewage gas,Petroleum refineries,Demand,Transformation,,value,ktoe,0.0,21
2013,Sewage gas,Coke manufacture,Demand,Transformation,,value,ktoe,0.0,22
2013,Sewage gas,Blast furnaces,Demand,Transformation,,value,ktoe,0.0,23
2013,Sewage gas,Patent fuel manufacture,Demand,Transformation,,value,ktoe,0.0,24
2013,Sewage gas,Other,Demand,Transformation,,value,ktoe,0.0,25
2013,Sewage gas,Energy industry use,Demand,Energy industry use,,sum,ktoe,0.0,26
2013,Sewage gas,Electricity generation,Demand,Energy industry use,,value,ktoe,0.0,27
2013,Sewage gas,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,0.0,28
2013,Sewage gas,Petroleum refineries,Demand,Energy industry use,,value,ktoe,0.0,29
2013,Sewage gas,Coal extraction,Demand,Energy industry use,,value,ktoe,0.0,30
2013,Sewage gas,Coke manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
2013,Sewage gas,Blast furnaces,Demand,Energy industry use,,value,ktoe,0.0,32
2013,Sewage gas,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,33
2013,Sewage gas,Pumped storage,Demand,Energy industry use,,value,ktoe,0.0,34
2013,Sewage gas,Other,Demand,Energy industry use,,value,ktoe,0.0,35
2013,Sewage gas,Losses,Demand,,,value,ktoe,0.0,36
2013,Sewage gas,Final consumption,Demand,Final consumption,,sum,ktoe,68.31,37
2013,Sewage gas,Industry,Demand,Final consumption,Industry,sum,ktoe,0.0,38
2013,Sewage gas,Unclassified,Demand,Final consumption,Industry,value,ktoe,0.0,39
2013,Sewage gas,Iron and steel,Demand,Final consumption,Industry,value,ktoe,0.0,40
2013,Sewage gas,Non-ferrous metals,Demand,Final consumption,Industry,value,ktoe,0.0,41
2013,Sewage gas,Mineral products,Demand,Final consumption,Industry,value,ktoe,0.0,42
2013,Sewage gas,Chemicals,Demand,Final consumption,Industry,value,ktoe,0.0,43
2013,Sewage gas,"Mechanical engineering, etc",Demand,Final consumption,Industry,value,ktoe,0.0,44
2013,Sewage gas,"Electrical engineering, etc",Demand,Final consumption,Industry,value,ktoe,0.0,45
2013,Sewage gas,Vehicles,Demand,Final consumption,Industry,value,ktoe,0.0,46
2013,Sewage gas,"Food, beverages, etc",Demand,Final consumption,Industry,value,ktoe,0.0,47
2013,Sewage gas,"Textiles, leather, etc",Demand,Final consumption,Industry,value,ktoe,0.0,48
2013,Sewage gas,"Paper, printing, etc",Demand,Final consumption,Industry,value,ktoe,0.0,49
2013,Sewage gas,Other industries,Demand,Final consumption,Industry,value,ktoe,0.0,50
2013,Sewage gas,Construction,Demand,Final consumption,Industry,value,ktoe,0.0,51
2013,Sewage gas,Transport,Demand,Final consumption,Transport,sum,ktoe,0.0,52
2013,Sewage gas,Air,Demand,Final consumption,Transport,value,ktoe,0.0,53
2013,Sewage gas,Rail,Demand,Final consumption,Transport,value,ktoe,0.0,54
2013,Sewage gas,Road,Demand,Final consumption,Transport,value,ktoe,0.0,55
2013,Sewage gas,National navigation,Demand,Final consumption,Transport,value,ktoe,0.0,56
2013,Sewage gas,Pipelines,Demand,Final consumption,Transport,value,ktoe,0.0,57
2013,Sewage gas,Other,Demand,Final consumption,Other final users,sum,ktoe,68.31,58
2013,Sewage gas,Domestic,Demand,Final consumption,Other final users,value,ktoe,0.0,59
2013,Sewage gas,Public administration,Demand,Final consumption,Other final users,value,ktoe,68.31,60
2013,Sewage gas,Commercial,Demand,Final consumption,Other final users,value,ktoe,0.0,61
2013,Sewage gas,Agriculture,Demand,Final consumption,Other final users,value,ktoe,0.0,62
2013,Sewage gas,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,0.0,63
2013,Sewage gas,Non energy use,Demand,Final consumption,,value,ktoe,0.0,64
2013,"Solar PV, solar thermal, geothermal",Production,Supply,,,value,ktoe,207.48000000000002,6
2013,"Solar PV, solar thermal, geothermal",Other sources,Supply,,,value,ktoe,0.0,7
2013,"Solar PV, solar thermal, geothermal",Imports,Supply,,,value,ktoe,0.0,8
2013,"Solar PV, solar thermal, geothermal",Exports,Supply,,,value,ktoe,0.0,9
2013,"Solar PV, solar thermal, geothermal",Marine bunkers,Supply,,,value,ktoe,0.0,10
2013,"Solar PV, solar thermal, geothermal",Stock change,Supply,,,value,ktoe,0.0,11
2013,"Solar PV, solar thermal, geothermal",Transfers,Supply,,,value,ktoe,0.0,12
2013,"Solar PV, solar thermal, geothermal",Total supply,Supply,,,sum,ktoe,207.48000000000002,13
2013,"Solar PV, solar thermal, geothermal",Statistical difference,Statistical difference,,,value,ktoe,0.0,14
2013,"Solar PV, solar thermal, geothermal",Total demand,Demand,,,sum,ktoe,207.48000000000002,15
2013,"Solar PV, solar thermal, geothermal",Transformation,Demand,Transformation,,sum,ktoe,172.84,16
2013,"Solar PV, solar thermal, geothermal",Electricity generation,Demand,Transformation,,sum,ktoe,172.84,17
2013,"Solar PV, solar thermal, geothermal",Major power producers,Demand,Transformation,,value,ktoe,0.0,18
2013,"Solar PV, solar thermal, geothermal",Autogenerators,Demand,Transformation,,value,ktoe,172.84,19
2013,"Solar PV, solar thermal, geothermal",Heat generation,Demand,Transformation,,value,ktoe,0.0,20
2013,"Solar PV, solar thermal, geothermal",Petroleum refineries,Demand,Transformation,,value,ktoe,0.0,21
2013,"Solar PV, solar thermal, geothermal",Coke manufacture,Demand,Transformation,,value,ktoe,0.0,22
2013,"Solar PV, solar thermal, geothermal",Blast furnaces,Demand,Transformation,,value,ktoe,0.0,23
2013,"Solar PV, solar thermal, geothermal",Patent fuel manufacture,Demand,Transformation,,value,ktoe,0.0,24
2013,"Solar PV, solar thermal, geothermal",Other,Demand,Transformation,,value,ktoe,0.0,25
2013,"Solar PV, solar thermal, geothermal",Energy industry use,Demand,Energy industry use,,sum,ktoe,0.0,26
2013,"Solar PV, solar thermal, geothermal",Electricity generation,Demand,Energy industry use,,value,ktoe,0.0,27
2013,"Solar PV, solar thermal, geothermal",Oil and gas extraction,Demand,Energy industry use,,value,ktoe,0.0,28
2013,"Solar PV, solar thermal, geothermal",Petroleum refineries,Demand,Energy industry use,,value,ktoe,0.0,29
2013,"Solar PV, solar thermal, geothermal",Coal extraction,Demand,Energy industry use,,value,ktoe,0.0,30
2013,"Solar PV, solar thermal, geothermal",Coke manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
2013,"Solar PV, solar thermal, geothermal",Blast furnaces,Demand,Energy industry use,,value,ktoe,0.0,32
2013,"Solar PV, solar thermal, geothermal",Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,33
2013,"Solar PV, solar thermal, geothermal",Pumped storage,Demand,Energy industry use,,value,ktoe,0.0,34
2013,"Solar PV, solar thermal, geothermal",Other,Demand,Energy industry use,,value,ktoe,0.0,35
2013,"Solar PV, solar thermal, geothermal",Losses,Demand,,,value,ktoe,0.0,36
2013,"Solar PV, solar thermal, geothermal",Final consumption,Demand,Final consumption,,sum,ktoe,34.64,37
2013,"Solar PV, solar thermal, geothermal",Industry,Demand,Final consumption,Industry,sum,ktoe,0.0,38
2013,"Solar PV, solar thermal, geothermal",Unclassified,Demand,Final consumption,Industry,value,ktoe,0.0,39
2013,"Solar PV, solar thermal, geothermal",Iron and steel,Demand,Final consumption,Industry,value,ktoe,0.0,40
2013,"Solar PV, solar thermal, geothermal",Non-ferrous metals,Demand,Final consumption,Industry,value,ktoe,0.0,41
2013,"Solar PV, solar thermal, geothermal",Mineral products,Demand,Final consumption,Industry,value,ktoe,0.0,42
2013,"Solar PV, solar thermal, geothermal",Chemicals,Demand,Final consumption,Industry,value,ktoe,0.0,43
2013,"Solar PV, solar thermal, geothermal","Mechanical engineering, etc",Demand,Final consumption,Industry,value,ktoe,0.0,44
2013,"Solar PV, solar thermal, geothermal","Electrical engineering, etc",Demand,Final consumption,Industry,value,ktoe,0.0,45
2013,"Solar PV, solar thermal, geothermal",Vehicles,Demand,Final consumption,Industry,value,ktoe,0.0,46
2013,"Solar PV, solar thermal, geothermal","Food, beverages, etc",Demand,Final consumption,Industry,value,ktoe,0.0,47
2013,"Solar PV, solar thermal, geothermal","Textiles, leather, etc",Demand,Final consumption,Industry,value,ktoe,0.0,48
2013,"Solar PV, solar thermal, geothermal","Paper, printing, etc",Demand,Final consumption,Industry,value,ktoe,0.0,49
2013,"Solar PV, solar thermal, geothermal",Other industries,Demand,Final consumption,Industry,value,ktoe,0.0,50
2013,"Solar PV, solar thermal, geothermal",Construction,Demand,Final consumption,Industry,value,ktoe,0.0,51
2013,"Solar PV, solar thermal, geothermal",Transport,Demand,Final consumption,Transport,sum,ktoe,0.0,52
2013,"Solar PV, solar thermal, geothermal",Air,Demand,Final consumption,Transport,value,ktoe,0.0,53
2013,"Solar PV, solar thermal, geothermal",Rail,Demand,Final consumption,Transport,value,ktoe,0.0,54
2013,"Solar PV, solar thermal, geothermal",Road,Demand,Final consumption,Transport,value,ktoe,0.0,55
2013,"Solar PV, solar thermal, geothermal",National navigation,Demand,Final consumption,Transport,value,ktoe,0.0,56
2013,"Solar PV, solar thermal, geothermal",Pipelines,Demand,Final consumption,Transport,value,ktoe,0.0,57
2013,"Solar PV, solar thermal, geothermal",Other,Demand,Final consumption,Other final users,sum,ktoe,34.64,58
2013,"Solar PV, solar thermal, geothermal",Domestic,Demand,Final consumption,Other final users,value,ktoe,29.18,59
2013,"Solar PV, solar thermal, geothermal",Public administration,Demand,Final consumption,Other final users,value,ktoe,0.41,60
2013,"Solar PV, solar thermal, geothermal",Commercial,Demand,Final consumption,Other final users,value,ktoe,0.41,61
2013,"Solar PV, solar thermal, geothermal",Agriculture,Demand,Final consumption,Other final users,value,ktoe,0.0,62
2013,"Solar PV, solar thermal, geothermal",Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,4.64,63
2013,"Solar PV, solar thermal, geothermal",Non energy use,Demand,Final consumption,,value,ktoe,0.0,64
2013,Total renewables,Production,Supply,,,value,ktoe,10168.12,6
2013,Total renewables,Other sources,Supply,,,value,ktoe,0.0,7
2013,Total renewables,Imports,Supply,,,value,ktoe,2203.19,8
2013,Total renewables,Exports,Supply,,,value,ktoe,-247.28,9
2013,Total renewables,Marine bunkers,Supply,,,value,ktoe,0.0,10
2013,Total renewables,Stock change,Supply,,,value,ktoe,0.0,11
2013,Total renewables,Transfers,Supply,,,value,ktoe,0.0,12
2013,Total renewables,Total supply,Supply,,,sum,ktoe,12124.01,13
2013,Total renewables,Statistical difference,Statistical difference,,,value,ktoe,0.0,14
2013,Total renewables,Total demand,Demand,,,sum,ktoe,12124.01,15
2013,Total renewables,Transformation,Demand,Transformation,,sum,ktoe,8597.21,16
2013,Total renewables,Electricity generation,Demand,Transformation,,sum,ktoe,8567.560000000001,17
2013,Total renewables,Major power producers,Demand,Transformation,,value,ktoe,4773.6900000000005,18
2013,Total renewables,Autogenerators,Demand,Transformation,,value,ktoe,3793.8800000000006,19
2013,Total renewables,Heat generation,Demand,Transformation,,value,ktoe,29.660000000000004,20
2013,Total renewables,Petroleum refineries,Demand,Transformation,,value,ktoe,0.0,21
2013,Total renewables,Coke manufacture,Demand,Transformation,,value,ktoe,0.0,22
2013,Total renewables,Blast furnaces,Demand,Transformation,,value,ktoe,0.0,23
2013,Total renewables,Patent fuel manufacture,Demand,Transformation,,value,ktoe,0.0,24
2013,Total renewables,Other,Demand,Transformation,,value,ktoe,0.0,25
2013,Total renewables,Energy industry use,Demand,Energy industry use,,sum,ktoe,0.0,26
2013,Total renewables,Electricity generation,Demand,Energy industry use,,value,ktoe,0.0,27
2013,Total renewables,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,0.0,28
2013,Total renewables,Petroleum refineries,Demand,Energy industry use,,value,ktoe,0.0,29
2013,Total renewables,Coal extraction,Demand,Energy industry use,,value,ktoe,0.0,30
2013,Total renewables,Coke manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
2013,Total renewables,Blast furnaces,Demand,Energy industry use,,value,ktoe,0.0,32
2013,Total renewables,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,33
2013,Total renewables,Pumped storage,Demand,Energy industry use,,value,ktoe,0.0,34
2013,Total renewables,Other,Demand,Energy industry use,,value,ktoe,0.0,35
2013,Total renewables,Losses,Demand,,,value,ktoe,0.0,36
2013,Total renewables,Final consumption,Demand,Final consumption,,sum,ktoe,3526.79,37
2013,Total renewables,Industry,Demand,Final consumption,Industry,sum,ktoe,575.6999999999999,38
2013,Total renewables,Unclassified,Demand,Final consumption,Industry,value,ktoe,575.6999999999999,39
2013,Total renewables,Iron and steel,Demand,Final consumption,Industry,value,ktoe,0.0,40
